video_id,video_url,video_title,video_published_at,is_reply,author_name,author_channel_id,published_at,like_count,text
tztjkv7_dFU,https://www.youtube.com/watch?v=tztjkv7_dFU,【29】みくのしんの家が下水の水槽だったようです【かまみく】,2025-10-16T15:01:40Z,True,@marumaru_maru,UCkXpIufZqQmuIGEg70rSBGA,2025-10-17T04:39:24Z,3,目次さんはオモコロ展行きますか？
PGuoSm3K0-w,https://www.youtube.com/watch?v=PGuoSm3K0-w,【28】みくのしんは浸水した家の家賃交渉をするようです【かまみく】,2025-10-09T15:00:48Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-10-09T18:13:40Z,97,"【28】かまみく「みくのしんは浸水した家の家賃交渉をするようです」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 秋でテンションが上がってきているみくのしんさん
2:35 みくのしんさんが浸水で思い出した『ちびまる子ちゃん』のエピソード
5:49 コーナー『このラジオは、あの◯◯も聴いている！』
6:43 RNリョウキチさん「私は自分も今回の浸水の被害にあい復旧作業をしている最中このラジオに出会った者です」
11:00 RNンナァさん「私は保険会社に勤めている者です(アドバイスあり)」
23:45 水に絡めたジョークでみくのしんさんをイジり倒すかまどさん
26:37 「みくのしんは浸水した家の家賃交渉をするようです」
39:48 水害の復旧工事については目処が立ったが不安なことも多い
42:27 被災以降のラジオはかまどさんの配偶者さんも聴いている
44:39 商店街の福引にハートさん(演:みくのしん)がやってきた"
Bp5zCt6whK0,https://www.youtube.com/watch?v=Bp5zCt6whK0,【27】河原のエロ本と化したお薬手帳【かまみく】,2025-10-02T15:00:30Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-10-02T16:14:23Z,67,"【27】かまみく「河原のエロ本と化したお薬手帳」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 季節の変わり目なので体調に気をつけよう
1:32 有給を取って3連休にして家に人を呼んだみくのしんさん
3:15 みくのしんさんのウィルス性のイボについての進捗
5:12 仮想ラジオ「みくのしんさんが行っている薬局の店員さん」
6:50 「河原のエロ本と化したお薬手帳」
15:40 応募者全員参加のサイン会を開催したりと色々なイベントに呼ばれているかまみく
18:18 トークイベントで流した読書中の音源を発表する
19:16 1本目の音源のあらすじ
19:42 「中学校の教科書にビビるみくのしん」
26:37 2本目の音源のあらすじ
27:13 「立場を逆転して読書した日」
36:46 3本目の音源のあらすじ
38:23 「ボツになった読書」
46:16 (ポケモンジングル)
46:37 かまどさんの今年イチオシの本 ハン・ガン著『すべての、白いものたちの』
1:01:09 『DEATH NOTE』を題材にしたアンソロジーを読んでみたいかまどさん
1:05:16 みくのしんさんが『DEATH NOTE』を題材に物語を書くなら
1:14:03 かまどさんが『DEATH NOTE』を題材に物語を書くなら
1:23:12 もう年末が近づいてきている"
d5CpkLvqnJg,https://www.youtube.com/watch?v=d5CpkLvqnJg,【26】みんなが飽きても復旧は続いている【かまみく】,2025-09-25T15:01:11Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-09-25T16:12:00Z,124,"【26】かまみく「みんなが飽きても復旧は続いている」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 YouTubeの「ハイプランク」って何？
3:48 床上浸水被害にあったみくのしんさんの現在の状況について
6:50 水害ゴミとして処分したコタツの落書きがメッセージ性を帯びていた
11:36 いつも大声を出している""朱雀""の隣人がみくのしんさんを心配して声をかけてくれた
14:12 お見舞いにすかいらーくグループで使えるお食事券を貰ったみくのしんさん
21:29 コーナー『このラジオは、あの◯◯も聴いている！』
22:14 RNチポヤマさん「私も先日の豪雨で家が浸水した者です」
23:50 RNジョジョの奇妙な冒険第21部〜タイヤ買うならタイヤマルゼン〜さん「私は豪雨被害にあった物件も清掃する事がある清掃会社を経営している者です」
30:22 RNキウイさん「私はケーブルテレビでディレクターをしている者です」
33:11 劇場版『チェンソーマン レゼ篇』を観に行ったみくのしんさん
35:43 お祭りが好きになったお子さんとお祭りに行ってきたかまどさん
42:50 み「めっちゃ泣く！！！！」
43:36 現在のかまどさんとみくのしんさんの隣人の違いについて
48:45 か「だって俺子供の中で一番ドライなんだから」み「ドライ…乾燥してる？」
53:07 (ジングルの中ジングル)
53:34 色々と思う所があったバーベキューについて話したラジオ(第21回)を親戚が聴いていたみくのしんさん
55:33 『たまごっち』で「みくのしんっち」と「かまどっち」を育てるなら
1:13:04 「みんなが飽きても復旧は続いている」"
4WMe3HHOn0A,https://www.youtube.com/watch?v=4WMe3HHOn0A,【25】みくのしんの家が水没しました【かまみく】,2025-09-18T15:00:07Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-09-18T17:18:02Z,275,"【25】かまみく「みくのしんの家が水没しました」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 大雨の日にバーグハンバーグの傘立てから傘が盗まれかけた
7:48 「みくのしんの家が水没しました」
12:19 水没した家にみくのしんさんが帰宅した時の状況について
19:11 以前から因縁がある隣人の嫌なおじさんの話
26:11 いつも話すおじさんと排水の相談の為に町内会に向かったみくのしんさん
34:19 (ルーレットジングル)
34:50 浸水が引いてからの行政や保険等の手続きや対応の話
45:36 浸水被害を受けた思い出の品を処分するのが今回の中で一番辛かったみくのしんさん
52:30 処分の為に外に出していた物の様子がとある政治家にSNSで無断投稿されていたみくのしんさん
1:02:04 今回の振り返り"
qLMBo_dX03c,https://www.youtube.com/watch?v=qLMBo_dX03c,【24】オモコロ合宿と無視されるベテランライター【かまみく】,2025-09-11T15:11:56Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-09-11T16:19:53Z,74,"【24】かまみく「オモコロ合宿と無視されるベテランライター」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 みくのしんさんが9月4日に35歳の誕生日を迎えた
2:00 バーグハンバーグの「定例会」について
5:37 定例会にて思い切って皆の前で誕生日の報告をしたら退職の挨拶と勘違いされてしまったみくのしんさん
9:20 コーナー『このラジオは、あの◯◯も聴いている！』
9:43 RN5割引の一番くじさん「私は邦楽囃子方をしている者です」
12:57 かまどさんのお母さんと歌舞伎の思い出
15:02 ファン層の意外な被りの話
16:40 か「もう止めたいんだ俺はHUNTER×HUNTERの例えとか！！」
17:25 RN湯煎さん「私は右手に2個左手に1個右脚に3個太腿に1個合計7個のウィルス性のイボを乗り越えてきた者です」
21:37 今年はオモコロ合宿の取りまとめ役をしていたみくのしんさん
27:00 オモコロ合宿にオタクが多いのが不服だけど別にいいみくのしんさん
30:00 ペンギンさんの入ったアジフライしか無い店の話
32:26 ざわさんに会うたびに「場を回せたかどうか」の報告を受けていたみくのしんさん
33:43 新人ライターさんから「みくのしんさんって私の書いた記事読んでますか…？」と質問されていたかまどさん
36:36 かまどさんが入った合宿所の一番風呂が爆裂に熱かった
39:44 設備の利用方法を聴いていた時に頭がパンクしてしまったみくのしんさん
42:45 夢顎んくさんの笑いのツボを突くことができたかまどさん
43:58 (こんちゃすジングル)
44:29 お子さんから合宿中怒りのビデオメッセージが届いていたかまどさん
48:00 「オモコロ合宿と無視されるベテランライター(ヨッピーさん)」
1:00:47 今回のみくのしんさんの「辛いカレー」は評価が別れてしまった"
yst45dYpUCg,https://www.youtube.com/watch?v=yst45dYpUCg,【23】言葉が出てこなくて狂ってしまった回【かまみく】,2025-09-04T15:01:45Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-09-04T16:18:05Z,80,"【23】かまみく「言葉が出てこなくて狂ってしまった回」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 イボ完治ならず
2:28 み「俺って…バカって思われてんのかな…？」
3:00 「日向夏」が読めたみくのしんさんを見たアルバイトさんのリアクションが「え！？」だった
5:25 タイ旅行の際鬼谷さんから笑顔で話を流されてしまったみくのしんさん
8:36 コーナー『このラジオは、あの◯◯も聴いている！』
9:04 RNサティさん「私はとある抽選会場の当選確率を司るものです」
14:44 RNデカスギポコノチンさん「私はVIOを永久脱毛をした者です」
19:13 か「まず…言いたいことふたつあるんだけど」み「もう！？」
20:41 RNジャンガチさん「私は自宅で冷凍餃子を食べる際タレを一滴も無駄にしない為皮に小さな穴を開け中に注入して食べている者です」
22:40 「言葉が出てこなくて狂ってしまった回」
25:10 か「餃子の話してる場合じゃないだろうが人が頭狂おうとしたのに！！！！」
27:11 み「違う違う違う違う落ち着いてかまど 落ち着いて喋ろうよ」か「お前だ！！！！」
28:21 お互いに相手の背中にシールをこっそり貼り付けているかまみく
36:59 (こんちゃすジングル)
36:30 「お母さんになりたい」願望がずっとあるみくのしんさん
41:58 遊園地にシチュエーションを決めてより「お母さん」を入れていこう
48:29 飲食店にシチュエーションを決めて更に「お母さん」を入れていこう
51:45 かまどさんのお母さんを召喚してみよう
58:46 コーナー『みくのしんのパーフェクト算数教室』
1:00:24 RN三大欲求さん「親戚からベビーカーを譲ってもらえることになり2~3,000円の菓子折りを用意していたのですが『子供が病気になってしまい受け渡しが難しい』ということが4回続き結果的に菓子折りは自分たちで食べてベビーカーは手元に無いという状況になっています」"
JoZmEokZ_ws,https://www.youtube.com/watch?v=JoZmEokZ_ws,【22】トンカツを一切れあげるならどれを選ぶべきか【かまみく】,2025-08-28T15:00:26Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-08-28T16:29:31Z,61,"【22】かまみく「トンカツを一切れあげるならどれを選ぶべきか」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 ウィルス性のイボの治療を進めているみくのしんさん
3:31 果物屋さんでもジョークが止まらないみくのしんさん
5:09 お子さんが産まれた友人にファーストシューズを贈りたいのでかまどさんが贈ってもらった時に感じたことを正直に教えてほしいみくのしんさん
22:30 コーナー『このラジオは、あの◯◯も聴いている！』
22:52 RNヤマオさん「私は染物屋をしている者です」
26:08 RNペインさん「私は自転車の空気を入れる為に時々パチンコ屋に行く者です」
29:43 RNミミッチさん「私はカフェ等のお冷やにフルーツが入っていると特をした気分になる者です」
36:00 RN肉球だいちゅきさん「私はQUOカードを使えない者です」
41:54 (かまどごめんジングル)
42:17 コーナー『みくのしんのパーフェクト算数教室』
42:43 RN2月の朝日さん「私は元から友人と外食に行った際のおかずの交換が苦手なのですがこの間友人からの提案で私の1,000円のとんかつ定食と友人の900円の唐揚げ定食からひとつずつ交換することになったのですがこれは損をしているでしょうか？」
50:18 み「念能力バトルと一緒だからこれって！」か「違ぇよ！！！！」「お前はできねぇくせに文章の空中戦をすんな！！だからそういう時は、『え、貰っちゃってありがとう代わりに俺も唐揚げとかあげたほうがいい？』って訊けよ！そしたら相手も欲しかったら、『ああじゃあ唐揚げ貰うわ』って言うし、その唐揚げいらんかったら、『ああ全然多分俺とんかつこんなに食べられないからいいよひと切れ分くらい』ってなったりするわい！それをお前がゲスの勘繰りみたいに、『コイツは面接官だからちっちゃい時間をたくさん集めて〜』って言ってるからだろうが！勿体ねぇんだお前の脳みそが！！そんなもんに！使ってる間！！仕事で大事なことをどんどん忘れていく！！！」み「俺ホントにそれで今悩んでる！！！！」
53:45 「トンカツを一切れあげるならどれを選ぶべきか」
54:54 か「これさ、ごめん俺ほんとに人の気持ちが分からないから言うんだけど」み「悲しい前振りだな」
57:27 か「そりゃあさ！お前のテキストから誤字無くなるわけないよ！」
59:25 か「逆にそれを巻き取ってるせいで俺がとんかつのことを考えられない！」
1:00:32 か「なんでみんなこのラジオ聴いてるんですか？」
1:02:27  最近収録現場がとても暑い
1:03:22 最近は1日3リットルのペースで水分を摂っている為トイレの頻度が高いかまどさん"
JoZmEokZ_ws,https://www.youtube.com/watch?v=JoZmEokZ_ws,【22】トンカツを一切れあげるならどれを選ぶべきか【かまみく】,2025-08-28T15:00:26Z,True,@ANOTHERPLAN1984,UCt7kCXXQ-55JosxHGI13wnA,2025-08-30T02:46:45Z,3,最高の目次ありがとう
G5BYBv5rJgU,https://www.youtube.com/watch?v=G5BYBv5rJgU,【21】転売ヤーが捨てたハンバーガーは俺が食べるよ【かまみく】,2025-08-21T15:00:25Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-08-21T16:16:34Z,90,"【21】かまみく「転売ヤーが捨てたハンバーガーは俺が食べるよ」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 お盆休みを挟んだので久々に会っての収録
5:04 か「まあじゃあお盆の話振り返ったりする？今日」み「しよっかちょっと今日…お盆…おぼんぼぼんぼんぼん対決」か「何ですか？」
5:56 コーナー『このラジオは、あの◯◯も聴いている！』
6:27 RN過眠症さん「六本木のキャバ嬢です」
10:27 RNぷにぷにプロペラさん「私は人力飛行機の設計に携わり鳥人間コンテストに出場した者です」
12:57 RNホダカさん「私は水を1日3リットル以上飲む者です」
15:12 RN豚の踊り食いさん「転売ヤーが残したマックのハッピーセットをみくのしんさんが食べないことを願っています」
16:43 「転売ヤーが捨てたハンバーガーは俺が食べるよ」
23:30 お子さんを両方のご両親に合わせることができたかまどさん
25:22 お盆休み中の鉄道移動について
28:58 チームラボ豊洲に行ってきたかまどさん
35:00 「ハイパーノーベル賞パワーアイスビール」と共に帰省したみくのしんさん
37:43 湯布院の観光列車に家族で乗りに行ったかまどさん
41:20 会津への野岩鉄道乗車中は会話が上手くいかないおじさんと一緒だったみくのしんさん
48:14 実家に帰省したら親族みんながかまみくグッズを身に着けてお出迎えしてくれたかまどさん
53:17 バーベキューの為にいいお肉を買っていったら先にみんながあんまりな肉類でお腹を満たしていたみくのしんさん
1:01:24 (かまどごめんジングル)
1:01:47 帰省した際に思い出深い焼き鳥をテイクアウトして食べることができたかまどさん
1:03:10 遅れてくるあんちゃんの為にあらかじめ焼かれていくカルビを眺めていたみくのしんさん
1:06:20 お笑い好きのお母さんと一緒に夜ふかししてテレビを観たかまどさん
1:11:46 あんちゃんが持ってきたプロジェクターで何を観るかが決めきれなかったみくのしんさん
1:18:17 みくのしんさんに「水お茶ドリンク」を教えてくれたじいが「水お茶ドリンク」を忘れていた"
6Og7IVSs7pM,https://www.youtube.com/watch?v=6Og7IVSs7pM,【20】みくのしんはみくのしんを治したい【かまみく】,2025-08-14T15:00:14Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-08-14T16:11:18Z,54,"【20】かまみく「みくのしんはみくのしんを治したい」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 みくのしんさんからの注意喚起「水分を摂って足のつりを予防しよう」
3:58 み「〇ぬかと思ったんだけど俺本当に！」か「〇なねぇよ！！〇んで見せろよお前！！足つって〇ぬって！！」
5:37 方々で専門家から水分不足を指導されるかまどさん
9:27 コーナー『このラジオは、あの◯◯も聴いている！』
10:08 RN持病持ち地方公務員さん「私は絶賛成績付け中の小学校の先生です」
12:03 RNカウンセラーさん「私は中学校で働いているスクールカウンセラーです」
17:24 RN白ごまさん「私は3,000円相当のベースブレッド詰め合わせに当選した者です」
23:11 親戚から距離を取られている疑惑があるみくのしんさん
32:04 帰省のホスト側になった時の事を想像してみよう
36:00 ついにアイコスの3度吸いを試みたみくのしんさん
41:55 みくのしんさんのじいに関する言っちゃいけないかもしれない話
52:51 (かまどごめんジングル)
53:14 コーナー『みくのしんのパーフェクト算数教室』
54:55 RNバイオヴ〇〇ナさん「サーティワンアイスクリームにて自分のアイスが注文していないワンランク上のワッフルコーンで準備されていたのですが渡される直前に店員さんが気づき通常のコーンになってしまいました」
1:03:30 か「40円なんて捨てたっていいんだから！！」み「ダメだよ捨てちゃあ！！」か「ダメだけど！！！」み「じゃあ俺の手の上に捨てろよ！！！」
1:04:36 「常に最悪の事態を想定すること」の是非について
1:07:18 「みくのしんはみくのしんを治したい」
1:09:30 城戸さんの『悪魔情報』が書籍化した"
M3zCZW-4aoU,https://www.youtube.com/watch?v=M3zCZW-4aoU,【19】トイレだからって屁こき放題なわけじゃないぞ【かまみく】,2025-08-07T15:00:46Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-08-07T17:18:06Z,51,"【19】かまみく「トイレだからって屁こき放題なわけじゃないぞ」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 土日にイベントを巻き起こしたかったみくのしんさんと家族で公民館や鴨の歩く公園に行っていたかまどさん
7:58 仮想ラジオ「みくのしんさんが初めて行った近所の喫茶店にいたお客さん」
16:30 「トイレだからって屁こき放題なわけじゃないぞ」
26:06 コーナー『このラジオは、あの◯◯も聴いている！』
28:32 RNバスコ・ダ・ガマさん「私は関東のとあるサウナ施設で働いている熱波師です」 
33:24 RNヨシコさん「私は右太もも裏にキルア左太もも裏にゴンのタトゥーが入ったチュニジア人男性のAVをよく観ている者です」
35:47 RNオ〇〇ポマックスコンパメンジュニアさん「私はいとこが祖母の家で水お茶ドリンクを飲んでいる者です」
43:12 み「それちょっと今度飲ませないとね！冷たい水道水な！」か「もっといいもん飲ませろよ！！俺頑張ってきたんだから！！」
45:26 バーグが入っているビルの共同喫煙所で「アイコス二度吸い男」というあだ名で呼ばれていることを知ってしまったみくのしんさん
55:32 コーナー『みくのしんのパーフェクト算数教室』
56:30 RN夜食のパンさん「ニコニコ動画にかつて投稿した動画によって月に5~13円分のポイントが入るのですが一年で失効してしまいますし引き出すにしても手数料でマイナスになってしまいます」
1:19:28 お盆って帰省する？
1:24:27 この夏は水お茶ドリンクを確認しよう"
1jfqwURPjxM,https://www.youtube.com/watch?v=1jfqwURPjxM,【18】3泊4日の旅行をしゃべるだけの日【かまみく】,2025-07-31T15:00:05Z,False,@nananto0,UCpYa5M4obL_xIsW_VrTVQxw,2025-08-01T11:19:24Z,30,"目次さんの目次をひらいて、項目の多さにはしゃいでしまった
目次さんも2人も、ありがとうね"
1jfqwURPjxM,https://www.youtube.com/watch?v=1jfqwURPjxM,【18】3泊4日の旅行をしゃべるだけの日【かまみく】,2025-07-31T15:00:05Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-07-31T20:04:11Z,90,"【18】かまみく「3泊4日の旅行をしゃべるだけの日」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 空調を効かせた室温の26度ってなんで寒くないの？
2:29 「3泊4日の(タイ)旅行をしゃべるだけの日」
4:13 周囲の「まだ旅行中のつもりで連絡を取り合うごっこ遊び」に本気でメンタルを引っ張られているかまどさん
6:57 行きの空港で呼び出された話
13:15 100均で買っておいた膨らませるネックピローが開封時にすでに壊れていたみくのしんさん
15:19 機内食で出てきたビールやわさび味のスナック菓子等の話
22:16 着陸1時間前にしっかりした量のブリトーが出てきた
24:00 タイ到着の夜に行ったレストランの話
29:48 風景や広告からタイの異国情緒を強烈に感じていたかまみく
36:46 ウェルカムドリンクのチケットだけで入場しようとして断られたみくのしんさん
38:33 相部屋のかんちさんの寝相が異様によかったかまどさん
41:34 ガパオの辛さとかまどさんの辛さ耐性
45:21 みんなで行ったマッサージ店で店員のおばさんにハマられたみくのしんさん
50:17 旅行中にどこにいるのか分からなかったのは永田さんとモンゴルナイフさん
51:45 現地のスシローに視察気分で行ったみくのしんさん
55:45 かまどさんはカオソーイを求めて市場に行った
58:11 市場を散策して再び異国情緒を感じたかまどさん
1:03:00 現地の地図情報や交通には慣れないことが多かった
1:07:37 (かまどごめんジングル)
1:08:03 タイではマクドナルドでもお粥が販売されているしめちゃくちゃジャンクだった
1:11:14 ついにカオソーイを食べることができたかまどさん
1:12:09 タイティーの有名店「チャトラムー」に行った
1:13:58 タイマッサージのトークセンでリアクションにより良いサービスを受けられることになったみくのしんさん
1:18:17 みくのしんさんは現代美術館で怒られたらしい
1:19:35 かんちさんと恐山さんがその気になれば落ちることができるビルの屋上に行っていたらしい
1:22:39 急いで注文したメニューに激辛料理が入っていた為永田さんが体調を崩してしまった
1:28:20 長島さんと世界でも有数な高級なバーに行ったかまどさん
1:32:57 (ジングルの中ジングル)
1:33:26 原宿さんとまたマッサージに行ったらウケのコツを掴めてきたみくのしんさん
1:41:23 原宿さんモチナガさんと食事に行ったら会計でお金が足りずモチナガさんに待ってもらってふたりで両替所に行った
1:50:19 原宿さんは多分まだ旅行気分が抜けてない
1:52:45 帰りの空港でみくのしんさんのシラチャーソースが捨てられたらしい
1:53:31 帰りの飛行機の揺れについて
1:54:04 まきのさんは旅行中だと信じられないくらい食べる"
Sh6epE-K51w,https://www.youtube.com/watch?v=Sh6epE-K51w,【17】みくのしんは書籍以外にもこんなものを出しています【かまみく】,2025-07-24T15:00:54Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-07-24T16:09:48Z,76,"【17】かまみく「みくのしんは書籍以外にもこんなものを出しています」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 み「おはようございま〜〜す！！！！」
1:20 ウイルス性のイボを治療するついでにポ〇〇ンの痒みを診療してもらうことにしたみくのしんさん
12:50 み「もう俺は頭の中チ〇コでいっぱいなの！」か「〇乱過ぎるだろお前！」
20:28 『本が読めない33歳が国語の教科書を読む』が発売したのに
23:45 新宿駅メトロプロムナードに読書本2冊の大きな広告が出た
26:22 み「ラジオの前に俺ウ〇コしてんだわ…ごめんマジでそこで俺チ〇コ見てんのよ！で朝薬塗ったっけって思って」か「お前去勢するぞテメェ！」
27:42 かまどさんのお母さんはサイン本を買おうとして家族から止められていた
30:37 Amazon購入特典音源「みくのしん、ずっと気になっていた本(『碁石を呑んだ八っちゃん』)を読む」のかまどさんの周囲からの評判について
38:59 ゆば座さんが気づいた睡眠用かまみく第26回「みくのしんが走れメロスを読んで泣く回」の1時間4分33秒頃に出てくるみくのしんさんの「盗んだ！！！！」発言について
42:15 発売に際して読者だけでなく色々な書店さんが応援してくれている
44:04 仕事の電車移動中に寝てしまい鬼谷さんに起こされた際大声で飛び起きてしまったみくのしんさん
47:53 ウ〇コを漏らしたことにして他の物も通そうとするみくのしんさん
52:20 か「今日ちょっと煩わしいからパッと言うね もうみんなXでバンバン(みくのしんがウ〇コ漏らしたって)呟こうぜ」
53:55 「みくのしんは書籍以外にもこんなものを出しています」
55:45 出版に際して書店でトークイベントが開催される
57:00 今回のトークの幅はパンツに収まる範囲しか無い"
SmDj6tRyYjM,https://www.youtube.com/watch?v=SmDj6tRyYjM,【16】葉月荘とはみくのしんが昔住んでたアパートのことです【かまみく】,2025-07-17T15:01:01Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-07-17T16:11:50Z,87,"【16】かまみく「葉月荘とはみくのしんが昔住んでたアパートのことです」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 ラジオ収録開始時のバカみたいにデカい声がようやく迷惑だと気づけたみくのしんさん
3:06 今の所みくのしんさんとのやり取りより育児の方が楽に感じるかまどさん
5:58 み『や〜だよっ』か「ブチ〇すぞお前！！！！」
7:27 本が発売されたがそれはそれとしてSwitch2を手に入れたみくのしんさん
11:25 (購入時のみくのしんさんの服装)
12:59 『本が読めない33歳が国語の教科書を読む  やまなし・少年の日の思い出・山月記・枕草子』がついに発売された
16:35 前回話したランチビュッフェにおけるみくのしんさんの食事風景
22:12 かまどさんがよりみくのしんさんにフィットする接待ビュッフェを用意するなら
28:49 かまどさんが考える対みくのしんさんの本気の接待会場「マルエツプチ中目黒四丁目店」
36:30 (ルーレットジングル)
37:03 みくのしんさんが考える対かまどさんの本気の接待会場「葉月荘」
46:10 「葉月荘とはみくのしんが昔住んでたアパートのことです」
53:52 収録現在は本の発売2日前
※49:53以降はオモコロのダウンロードリンクからの音源で聴取可能"
YAKkbcNYCj0,https://www.youtube.com/watch?v=YAKkbcNYCj0,【15】この時期の北海道って涼しいと思ってた【かまみく】,2025-07-10T15:00:57Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-07-10T19:11:23Z,65,"【15】かまみく「この時期の北海道って涼しいと思ってた」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 本物の夏バテにより食欲が完全に無くなっているかまどさん
4:12 仮想ラジオ「みくのしんさんがイボ治療でお世話になっている皮膚科医さん」
17:25 有給を取って北海道旅行に行ってきたかまどさん
18:00 「この時期の北海道って涼しいと思ってた」
20:54 トロッコ列車の富良野・美瑛ノロッコ号に乗るため息子さんを旭川市に連れて行ったかまどさん
25:57 旅行中遭遇したマナーの悪い観光客〜訪日外国人観光客編〜
34:00  旅行中遭遇したマナーの悪い観光客〜日本人観光客編〜
44:23 か「北海道より俺のほうが面白かったと思う！子供にとって！」
46:47 かまどさんが大学生時代に学んだ「偏見」に関する実験について
53:17 旅行の楽しかった思い出について
57:50  宣伝『本が読めない33歳が国語の教科書を読む  やまなし・少年の日の思い出・山月記・枕草子』
58:45 500冊のサイン本を作成したかまみく
1:07:21 サイン本作業休憩に嘘みたいに巨大なリーガロイヤルホテルにてランチビュッフェを用意してもらえたかまみく
1:16:09 本の購入特典について"
PgRn20A94sQ,https://www.youtube.com/watch?v=PgRn20A94sQ,【14】日本語を勉強した方がいいんじゃないですか？【かまみく】,2025-07-03T15:00:51Z,False,@目次-r8e,UCDBNb1KSAaNZPIS8PEbWiFw,2025-07-03T16:13:47Z,55,"【14】かまみく「日本語を勉強した方がいいんじゃないですか？」目次
※このコメントはラジオの内容に関する記述を含みます





0:12 バーグハンバーグバーグは火曜日にリモート勤務が可能
2:20 「自分で治療している」という暗示と共にみくのしんさんのイボが快方に向かっているらしい
8:25 コーナー『このラジオは、あの◯◯も聴いている！』
9:00 RN豚コマ売ってなくて悲しいですさん「私はカナダで航空機の部品を作っている者です」
11:20 RNキリンリリさん「私は昨晩適当に行ったスーパーで半額シールが貼られた一尾1,922円の鰻のラスト1個を手にすることができた者です」
13:36 RNマイバスさん「私はリップクリームを最後まで使い切る者です」
16:02 RN舞茸さん「私は近所の人から野菜のお裾分けを貰いすぎて使い切れていない者です」
19:36 仮想ラジオ「みくのしんさんが行った一般販売も行っている製麺所の店員さん」
21:45 「日本語を勉強した方がいいんじゃないですか？」
29:22 み『かまどさんが家でラーメンを作った瞬間にそれがジャパニーズラーメンだ…』か「知らねぇよ！！！！」
31:23 (かまどごめんジングル)
31:46 か「みくのしんの！」み「ｱハァｲｯ…！」か「気持ち…とかをねちょっと聞いていこうと思うんですけど」
33:04 コーナー『みくのしんのパーフェクト算数教室』
33:51 RN秋柳さん「東京に住んでいる為友人から買い物代行を頼まれることがあるのですが『貰い過ぎなほどお礼の品を贈ってくれる友人A』『代金丁度の金額をくれる友人B』がおり『頂きすぎ』と『手間賃無し』を両方経験してしまうと次に友人Bに買い物を頼まれた時どうすればいいかと悩んでいます」
40:43 み「『いやいやいやいや…』って…言""わ""せ""て""み""ろ""よ""ぉ""！！！！この世のB共ぉ""！！！！」
44:10 みくのしんさんの「昔先輩だっただけで2週間泊まり込んできた人」の話
52:50 み「俺んちってぇ！？IQOSの箱1個入れたら3日泊まれんのぉ！？じゃあ俺がそこに住みてぇよぉ！！！！」
55:41 宣伝『本が読めない33歳が国語の教科書を読む  やまなし・少年の日の思い出・山月記・枕草子』"
